flow_key,total_bytes,incoming_bytes,outgoing_bytes,max_packet_length_bytes,min_packet_length_bytes,total_packets,incoming_packets,outgoing_packets,tcp_syn_count,tcp_ack_count,tcp_psh_count,tcp_fin_count,tcp_rst_count,current_pkt_len,iat_sum,iat_max,ttl,label
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21013,122,20891,1262,86,50,1,49,0,0,0,0,0,403,889.3661499023438,25.353431701660156,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",20004,17986,2018,1262,86,50,37,13,0,0,0,0,0,118,11044.780731201172,970.0789451599121,128,voice
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6632,2672,3960,194,90,50,16,34,0,0,0,0,0,146,5436.016798019409,1049.3738651275635,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",18172,268,17904,403,79,50,2,48,0,0,0,0,0,403,1400.4015922546387,560.2428913116455,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19576,146,19430,403,86,50,1,49,0,0,0,0,0,86,939.4748210906982,21.309375762939453,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21587,0,21587,1262,122,50,0,50,0,0,0,0,0,403,939.1796588897705,26.311635971069336,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19439,352,19087,403,122,50,2,48,0,0,0,0,0,403,920.2446937561035,21.35920524597168,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19034,146,18888,403,90,50,1,49,0,0,0,0,0,403,900.2468585968018,25.820255279541016,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21013,122,20891,1262,86,50,1,49,0,0,0,0,0,403,875.0426769256592,21.71921730041504,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6704,3012,3692,198,90,50,18,32,0,0,0,0,0,146,5377.976655960083,729.4657230377197,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19612,146,19466,403,122,50,1,49,0,0,0,0,0,403,941.2822723388672,25.18916130065918,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",18861,352,18509,403,90,50,2,48,0,0,0,0,0,403,879.3346881866455,21.279335021972656,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21294,146,21148,1262,86,50,1,49,0,0,0,0,0,146,919.9132919311523,25.246620178222656,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19869,0,19869,403,122,50,0,50,0,0,0,0,0,403,959.0933322906494,21.248340606689453,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19612,122,19490,403,122,50,1,49,0,0,0,0,0,403,940.0243759155273,25.40421485900879,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",20016,17998,2018,1262,86,50,37,13,0,0,0,0,0,130,11118.200302124023,1104.1884422302246,128,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21013,146,20867,1262,86,50,1,49,0,0,0,0,0,403,880.4500102996826,25.53248405456543,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6508,2474,4034,198,90,50,15,35,0,0,0,0,0,90,5644.690036773682,874.7427463531494,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19126,352,18774,403,90,50,2,48,0,0,0,0,0,90,899.9483585357666,21.270751953125,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19347,146,19201,403,122,50,1,49,0,0,0,0,0,403,939.5434856414795,21.148681640625,128,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6744,3382,3362,194,90,50,23,27,0,0,0,0,0,194,18742.502450942993,1056.8604469299316,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21013,122,20891,1262,86,50,1,49,0,0,0,0,0,403,881.0949325561523,24.602413177490234,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19439,376,19063,403,122,50,2,48,0,0,0,0,0,122,939.0249252319336,21.425724029541016,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19572,0,19572,403,90,50,0,50,0,0,0,0,0,403,941.0946369171143,26.808738708496094,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19439,352,19087,403,122,50,2,48,0,0,0,0,0,403,919.1234111785889,25.427579879760742,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6608,2676,3932,198,90,50,16,34,0,0,0,0,0,178,5309.852361679077,843.1892395019531,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21013,146,20867,1262,86,50,1,49,0,0,0,0,0,403,879.5535564422607,21.216630935668945,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19612,122,19490,403,122,50,1,49,0,0,0,0,0,403,939.4831657409668,21.651029586791992,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19439,376,19063,403,122,50,2,48,0,0,0,0,0,403,919.165849685669,25.42710304260254,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",20435,122,20313,1262,86,50,1,49,0,0,0,0,0,403,839.9150371551514,23.96106719970703,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19612,146,19466,403,122,50,1,49,0,0,0,0,0,122,951.1740207672119,21.3320255279541,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",20150,0,20150,403,403,50,0,50,0,0,0,0,0,403,985.3928089141846,24.568796157836914,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6580,2530,4050,198,90,50,15,35,0,0,0,0,0,146,4529.581308364868,860.6774806976318,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",20012,17982,2030,1262,86,50,37,13,0,0,0,0,0,130,11545.873880386353,1078.5136222839355,128,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",20840,352,20488,1262,86,50,2,48,0,0,0,0,0,403,859.8854541778564,21.665334701538086,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",18172,268,17904,403,79,50,2,48,0,0,0,0,0,403,1379.33349609375,286.0558032989502,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6644,2972,3672,194,90,50,18,32,0,0,0,0,0,118,5453.870058059692,654.0501117706299,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16221,912,15309,1262,79,50,6,44,0,0,0,0,0,122,4270.644664764404,629.5690536499023,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",24590,3872,20718,1262,86,50,4,46,0,0,0,0,0,1262,756.2401294708252,24.871110916137695,128,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6580,3066,3514,194,90,50,21,29,0,0,0,0,0,122,16359.80772972107,1057.0170879364014,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16821,4863,11958,1262,79,50,23,27,0,0,0,0,0,403,2384.052038192749,565.7546520233154,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13053,3211,9842,411,97,50,25,25,0,0,0,0,0,403,475.7051467895508,20.018339157104492,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",18998,6797,12201,1262,79,50,19,31,0,0,0,0,0,130,625.0267028808594,21.54254913330078,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13363,3545,9818,411,86,50,25,25,0,0,0,0,0,93,469.41113471984863,20.464420318603516,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6584,2620,3964,198,90,50,16,34,0,0,0,0,0,90,5854.957103729248,900.364875793457,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13518,3822,9696,411,93,50,26,24,0,0,0,0,0,149,482.4635982513428,20.509719848632812,64,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",20004,17986,2018,1262,86,50,37,13,0,0,0,0,0,1262,11768.157005310059,1028.0251502990723,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13770,3928,9842,411,122,50,25,25,0,0,0,0,0,157,475.23999214172363,20.72906494140625,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14852,2645,12207,1262,86,50,22,28,0,0,0,0,0,214,445.01447677612305,20.907878875732422,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13541,4450,9091,411,79,50,26,24,0,0,0,0,0,183,480.94868659973145,33.54501724243164,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17009,7313,9696,1262,86,50,26,24,0,0,0,0,0,403,459.3617916107178,20.602703094482422,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13819,4380,9439,411,122,50,26,24,0,0,0,0,0,122,466.019868850708,21.00515365600586,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14104,4005,10099,411,92,50,25,25,0,0,0,0,0,150,480.3445339202881,20.118236541748047,128,other
"('172.16.46.223', '224.0.0.251', 5353, 5353, 17)",5904,5904,0,600,82,50,50,0,0,0,0,0,0,87,132838.84453773499,32176.59330368042,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13993,3894,10099,411,117,50,25,25,0,0,0,0,0,118,490.875244140625,20.242691040039062,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17100,2246,14854,1262,79,50,16,34,0,0,0,0,0,1262,587.2640609741211,21.546602249145508,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6664,2688,3976,198,90,50,16,34,0,0,0,0,0,122,5002.8204917907715,584.3980312347412,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17507,8392,9115,1262,79,50,26,24,0,0,0,0,0,403,1201.0619640350342,340.6336307525635,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13667,3849,9818,411,122,50,25,25,0,0,0,0,0,403,472.7323055267334,23.630380630493164,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13246,3550,9696,411,110,50,26,24,0,0,0,0,0,403,469.53344345092773,20.75934410095215,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14460,2291,12169,411,79,50,18,32,0,0,0,0,0,180,581.1364650726318,24.064302444458008,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13593,4440,9153,1262,79,50,30,20,0,0,0,0,0,194,596.4107513427734,28.903961181640625,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16648,7355,9293,1262,86,50,27,23,0,0,0,0,0,120,445.94669342041016,20.48969268798828,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13574,2539,11035,411,79,50,22,28,0,0,0,0,0,90,547.513484954834,21.37899398803711,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13245,3470,9775,411,79,50,25,25,0,0,0,0,0,174,507.57837295532227,23.907899856567383,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13076,3234,9842,411,86,50,25,25,0,0,0,0,0,86,463.17124366760254,20.682811737060547,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13975,3975,10000,411,86,50,24,26,0,0,0,0,0,146,471.8890190124512,20.369291305541992,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15247,3321,11926,1262,86,50,22,28,0,0,0,0,0,411,428.2829761505127,24.5668888092041,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6484,2478,4006,194,90,50,15,35,0,0,0,0,0,178,5394.994497299194,1050.0307083129883,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17098,7813,9285,1262,86,50,27,23,0,0,0,0,0,403,450.8702754974365,21.04783058166504,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13844,4405,9439,411,122,50,26,24,0,0,0,0,0,178,460.8144760131836,21.165847778320312,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14231,4132,10099,411,146,50,25,25,0,0,0,0,0,403,480.02147674560547,20.534992218017578,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13955,4137,9818,411,122,50,25,25,0,0,0,0,0,122,478.9302349090576,20.341873168945312,64,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",17736,15706,2030,1262,86,50,37,13,0,0,0,0,0,1262,12193.533897399902,1085.740566253662,128,signalling
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13961,3854,10107,411,119,50,25,25,0,0,0,0,0,119,484.35115814208984,20.847797393798828,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14700,3631,11069,1262,79,50,24,26,0,0,0,0,0,119,461.0285758972168,25.23970603942871,128,other
"('172.16.24.12', '224.0.0.251', 5353, 5353, 17)",14504,14504,0,647,100,50,50,0,0,0,0,0,0,185,56590.20495414734,8404.2387008667,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13401,3559,9842,411,86,50,25,25,0,0,0,0,0,86,468.10269355773926,20.94745635986328,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16954,7258,9696,1262,116,50,26,24,0,0,0,0,0,403,470.7143306732178,21.663188934326172,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13291,3876,9415,411,100,50,26,24,0,0,0,0,0,168,462.191104888916,25.01964569091797,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12218,5363,6855,411,79,50,31,19,0,0,0,0,0,403,620.8682060241699,33.907413482666016,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13708,4269,9439,411,122,50,26,24,0,0,0,0,0,137,460.9384536743164,20.562171936035156,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6704,2866,3838,198,90,50,17,33,0,0,0,0,0,194,5448.208332061768,783.0719947814941,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14976,2670,12306,1262,86,50,23,27,0,0,0,0,0,403,459.63406562805176,20.12324333190918,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12940,3849,9091,411,79,50,26,24,0,0,0,0,0,169,479.320764541626,20.099878311157227,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16618,7325,9293,1262,86,50,27,23,0,0,0,0,0,126,465.70777893066406,20.378828048706055,64,other
"('172.16.23.176', '224.0.0.251', 5353, 5353, 17)",15368,15368,0,541,103,50,50,0,0,0,0,0,0,541,156020.9448337555,14733.062982559204,255,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6700,3310,3390,194,90,50,23,27,0,0,0,0,0,122,19545.464038848877,1057.8057765960693,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14843,2899,11944,411,79,50,19,31,0,0,0,0,0,146,1534.5795154571533,954.2484283447266,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16873,8483,8390,1262,79,50,32,18,0,0,0,0,0,403,980.1685810089111,188.2925033569336,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19158,122,19036,411,90,50,1,49,0,0,0,0,0,403,900.4807472229004,26.388883590698242,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19507,396,19111,411,122,50,2,48,0,0,0,0,0,403,919.8858737945557,24.533987045288086,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6560,2600,3960,194,90,50,16,34,0,0,0,0,0,122,5391.618490219116,818.6385631561279,64,other
"('172.16.39.171', '224.0.0.251', 5353, 5353, 17)",8060,8060,0,323,82,50,50,0,0,0,0,0,0,107,155774.6284008026,20068.913221359253,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",20535,122,20413,1262,86,50,1,49,0,0,0,0,0,403,840.9020900726318,26.55792236328125,128,other
"('172.16.35.37', '239.255.255.250', 60997, 1900, 17)",8350,8350,0,167,167,50,50,0,0,0,0,0,0,167,160173.97713661194,9875.881910324097,1,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17496,8203,9293,1262,86,50,27,23,0,0,0,0,0,88,442.43431091308594,21.846532821655273,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14967,2296,12671,411,79,50,18,32,0,0,0,0,0,178,623.1484413146973,21.163463592529297,64,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",18956,16780,2176,1262,86,50,36,14,0,0,0,0,0,158,11292.299509048462,1109.9364757537842,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14112,4013,10099,411,123,50,25,25,0,0,0,0,0,165,495.2828884124756,21.290063858032227,128,other
"('172.16.23.176', '239.255.255.250', 53444, 1900, 17)",8350,8350,0,167,167,50,50,0,0,0,0,0,0,167,160273.47993850708,9911.036491394043,1,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14154,4336,9818,411,122,50,25,25,0,0,0,0,0,182,474.38573837280273,20.165205001831055,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14568,4066,10502,411,150,50,24,26,0,0,0,0,0,403,499.94564056396484,19.85025405883789,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15278,3731,11547,1262,86,50,23,27,0,0,0,0,0,403,416.7354106903076,20.61295509338379,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17133,7840,9293,1262,86,50,27,23,0,0,0,0,0,403,439.82386589050293,20.24364471435547,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14199,4381,9818,411,122,50,25,25,0,0,0,0,0,171,461.5659713745117,20.84636688232422,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6484,2352,4132,198,90,50,14,36,0,0,0,0,0,178,4732.398748397827,611.3197803497314,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14411,4312,10099,411,154,50,25,25,0,0,0,0,0,164,485.4614734649658,19.92964744567871,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14250,4554,9696,411,147,50,26,24,0,0,0,0,0,178,478.85704040527344,21.090984344482422,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13955,4113,9842,411,122,50,25,25,0,0,0,0,0,151,468.56141090393066,20.142316818237305,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16193,3887,12306,1262,86,50,23,27,0,0,0,0,0,403,460.49046516418457,21.077632904052734,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16114,7102,9012,1262,86,50,27,23,0,0,0,0,0,403,422.87516593933105,21.717548370361328,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13264,3343,9921,411,79,50,24,26,0,0,0,0,0,158,959.9084854125977,292.91224479675293,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",6966,6662,304,214,90,50,48,2,0,0,0,0,0,119,920.3875064849854,38.91587257385254,64,other
"('172.16.48.81', '40.126.53.15', 54931, 443, 6)",45680,35484,10196,7354,54,50,23,27,2,49,16,0,0,299,880.4090023040771,182.33633041381836,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6500,2376,4124,198,90,50,14,36,0,0,0,0,0,178,4080.3072452545166,472.12934494018555,64,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",19960,18088,1872,1262,86,50,38,12,0,0,0,0,0,114,11401.17859840393,936.5026950836182,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",23436,12730,10706,1262,79,50,27,23,0,0,0,0,0,162,5088.548421859741,1049.3040084838867,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",11605,5375,6230,411,90,50,32,18,0,0,0,0,0,157,523.1540203094482,103.00230979919434,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14026,3837,10189,411,90,50,24,26,0,0,0,0,0,403,480.09204864501953,20.450115203857422,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6576,2636,3940,198,90,50,16,34,0,0,0,0,0,194,5447.190999984741,837.9135131835938,128,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6772,3406,3366,194,90,50,23,27,0,0,0,0,0,146,18920.89343070984,1108.88671875,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13239,3719,9520,411,90,50,23,27,0,0,0,0,0,403,419.19565200805664,20.16901969909668,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15030,3350,11680,1262,86,50,23,27,0,0,0,0,0,136,438.0228519439697,20.6451416015625,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14871,8419,6452,1262,79,50,32,18,0,0,0,0,0,178,549.2897033691406,30.876874923706055,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13821,4110,9711,411,90,50,24,26,0,0,0,0,0,162,457.383394241333,20.74289321899414,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14276,4169,10107,411,133,50,25,25,0,0,0,0,0,411,489.67599868774414,23.546695709228516,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14149,4307,9842,411,122,50,25,25,0,0,0,0,0,411,470.63398361206055,20.036697387695312,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14349,4250,10099,411,153,50,25,25,0,0,0,0,0,155,486.9065284729004,21.190404891967773,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15251,3736,11515,1262,86,50,23,27,0,0,0,0,0,154,423.48551750183105,19.899845123291016,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16435,7142,9293,1262,86,50,27,23,0,0,0,0,0,160,455.1253318786621,20.491600036621094,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13700,3858,9842,411,103,50,25,25,0,0,0,0,0,403,459.74230766296387,20.607948303222656,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13857,3758,10099,411,110,50,25,25,0,0,0,0,0,132,481.4784526824951,21.007776260375977,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6452,2442,4010,198,90,50,15,35,0,0,0,0,0,146,5408.677339553833,920.5777645111084,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",11385,4309,7076,411,79,50,31,19,0,0,0,0,0,179,783.8764190673828,132.77697563171387,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15413,5024,10389,1262,86,50,32,18,0,0,0,0,0,403,635.8356475830078,36.661624908447266,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16463,7427,9036,1262,86,50,27,23,0,0,0,0,0,160,433.02035331726074,20.618915557861328,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",11862,5311,6551,411,87,50,33,17,0,0,0,0,0,403,672.2457408905029,39.40749168395996,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13475,3970,9505,411,90,50,25,25,0,0,0,0,0,90,456.11071586608887,20.333528518676758,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14206,3893,10313,411,139,50,24,26,0,0,0,0,0,403,499.17101860046387,21.47364616394043,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13501,4062,9439,411,107,50,26,24,0,0,0,0,0,141,461.0729217529297,21.18825912475586,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15463,3157,12306,1262,86,50,23,27,0,0,0,0,0,403,460.13951301574707,20.45130729675293,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",19992,17974,2018,1262,86,50,37,13,0,0,0,0,0,146,11158.917427062988,1014.9731636047363,115,voice
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6448,2352,4096,198,90,50,14,36,0,0,0,0,0,90,4774.760723114014,594.9785709381104,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12525,7883,4642,1262,79,50,37,13,0,0,0,0,0,157,1012.4168395996094,438.0342960357666,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13533,4900,8633,411,122,50,28,22,0,0,0,0,0,135,503.68523597717285,25.95210075378418,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13634,3634,10000,411,90,50,24,26,0,0,0,0,0,148,468.0523872375488,20.27750015258789,128,other
